Time [s],Power [W]
6.0800416469573975,7.0
6.221303462982178,7.0
6.332582473754883,7.0
6.453420639038086,7.0
6.56012487411499,7.0
6.664541006088257,7.0
6.760441303253174,7.0
6.855950355529785,7.0
7.018016815185547,7.0
7.139477252960205,7.0
7.268019914627075,7.0
7.364777326583862,7.0
7.455824613571167,7.0
7.541697025299072,7.0
7.634659051895142,7.0
7.752917528152466,7.0
7.915331840515137,7.0
7.988677740097046,7.0
8.067110061645508,7.0
8.148379564285278,7.0
8.220707416534424,7.0
8.297343730926514,7.0
8.383782148361206,7.0
8.459853410720825,7.0
8.699778079986572,7.0
8.775845766067505,7.0
9.311826467514038,7.8
9.393454551696777,7.8
9.4687340259552,7.8
9.717667579650879,7.8
9.793790102005005,7.8
9.870702505111694,7.8
10.287403106689453,7.8
10.393589973449707,7.8
10.488520860671997,8.0
10.821514368057251,8.0
10.903735637664795,8.0
10.97669506072998,8.0
11.056063890457153,8.0
11.133909702301025,8.0
11.208420991897583,8.0
11.28616189956665,8.0
11.36963152885437,8.0
11.444464206695557,8.0
11.520062446594238,8.0
11.5908682346344,8.0
11.662843704223633,8.0
11.73600149154663,8.0
11.813215732574463,8.0
11.893959283828735,8.0
11.971064805984497,8.0
12.387462615966797,7.8
12.476500272750854,7.8
12.552634000778198,7.8
12.630237579345703,7.8
12.700491428375244,7.8
12.780652284622192,7.8
12.857848167419434,7.8
12.935915231704712,7.8
13.019634485244751,7.8
13.094145774841309,7.8
13.167134284973145,7.8
13.234486818313599,7.8
13.328220844268799,7.8
13.415290832519531,7.8
13.585153579711914,7.8
13.948453903198242,7.8
14.031835079193115,7.8
14.114870548248291,7.8
14.333819150924683,7.8
14.41945219039917,7.8
14.514408826828003,7.8
14.769742727279663,7.8
14.853766918182373,7.8
14.938798427581787,7.8
15.105867147445679,7.8
15.192308187484741,7.8
15.262159824371338,7.8
15.347174882888794,7.8
15.432581901550293,7.8
15.523335456848145,7.8
15.609360456466675,7.8
15.703099727630615,7.8
15.870848655700684,7.8
15.954126834869385,7.8
16.207662343978882,7.8
16.505691528320312,7.8
16.603461027145386,7.8
16.687878131866455,7.8
16.758825063705444,7.8
16.93843650817871,7.8
17.024571180343628,7.8
17.109926223754883,7.8
17.203635931015015,7.8
17.286272764205933,7.8
17.559891939163208,7.8
17.64803671836853,7.8
17.75602698326111,7.8
17.964517831802368,7.8
18.056225061416626,7.8
18.140177965164185,7.8
18.229933977127075,7.8
18.31167960166931,7.8
18.38707160949707,7.8
18.466771602630615,7.8
18.628130197525024,7.8
18.712878227233887,7.8
